employee_id;absence_days;sick_days;vacation_days_taken;bank_hours;overtime_hours;tardiness_count;performance_rating;bonus_percentage;tenure_years;probation_completed;last_promotion_date;last_training_date;compliance_status
emp_07863;2;4;19;113,0;100,0;3;5;10,59;2,58;True;;2024-04-07;compliant
emp_07864;3;5;16;60,0;41,0;2;3;11,21;0,97;True;;;compliant
emp_07865;3;0;15;-39,0;90,0;8;4;13,88;11,33;True;2017-03-07;2024-04-03;compliant
emp_07866;0;2;15;-9,0;66,0;4;4;18,94;12,18;True;2015-01-27;2024-03-17;compliant
emp_07867;3;2;17;-60,0;39,0;5;4;17,79;11,15;True;;2023-12-11;compliant
emp_07868;1;5;20;55,0;50,0;7;4;23,37;12,35;True;2018-05-13;2023-09-07;compliant
emp_07869;1;4;18;-81,0;41,0;8;5;8,6;8,69;True;2018-11-12;2024-12-06;compliant
emp_07870;1;3;11;2,0;94,0;5;4;5,82;6,79;True;;;compliant
emp_07871;3;2;13;147,0;21,0;6;4;2,68;10,36;True;2016-10-28;2023-09-02;compliant
emp_07872;3;7;18;52,0;0,0;9;5;12,58;10,87;True;;2025-02-08;compliant
emp_07873;4;5;16;-81,0;89,0;7;3;15,9;15,15;True;;2025-01-23;compliant
emp_07874;1;3;16;66,0;25,0;8;3;8,71;6,55;True;2023-07-10;2023-09-06;compliant
emp_07875;2;3;14;36,0;72,0;7;4;13,06;1,27;True;;2024-12-13;compliant
emp_07876;1;5;10;-89,0;7,0;6;5;13,4;0,92;True;;2024-09-11;compliant
emp_07877;1;3;11;108,0;25,0;2;2;5,83;7,33;True;;2025-01-12;compliant
emp_07878;4;3;23;129,0;34,0;3;4;3,31;15,36;True;;;compliant
emp_07879;0;2;13;18,0;53,0;4;2;17,23;11,38;True;2024-04-28;;compliant
emp_07880;4;5;11;96,0;61,0;5;3;11,32;3,36;True;;;compliant
emp_07881;1;2;20;196,0;97,0;9;5;5,31;1,49;True;2025-03-21;2025-05-12;compliant
emp_07882;2;2;14;-63,0;68,0;5;2;18,08;9,76;True;2025-05-06;;compliant
emp_07883;2;3;13;-90,0;100,0;3;4;4,09;7,47;True;2021-11-20;2023-07-25;compliant
emp_07884;6;4;17;57,0;59,0;6;2;11,73;0,95;True;;;compliant
emp_07885;2;4;19;-92,0;70,0;5;1;10,01;4,92;True;;2024-05-28;compliant
emp_07886;1;3;27;118,0;65,0;4;2;11,75;9,58;True;2023-07-26;;compliant
emp_07887;3;3;15;-62,0;70,0;9;2;1,57;4,72;True;2022-12-29;2023-08-05;compliant
emp_07888;2;3;9;195,0;90,0;6;1;6,18;5,03;True;2022-12-09;2024-02-09;compliant
emp_07889;1;3;14;81,0;15,0;8;5;6,72;7,61;True;;2023-10-21;compliant
emp_07890;1;2;19;-51,0;57,0;6;2;14,3;3,58;True;2024-05-18;;compliant
emp_07891;3;1;19;-78,0;55,0;1;4;9,1;6,23;True;;;compliant
emp_07892;2;2;10;-8,0;93,0;2;2;2,54;2,85;True;;2024-07-27;compliant
emp_07893;3;7;20;132,0;48,0;7;1;10,67;0,92;True;;2024-08-29;non-compliant
emp_07894;0;2;15;-3,0;16,0;1;5;12,78;13,25;True;;2024-04-25;compliant
emp_07895;4;3;17;51,0;4,0;3;2;12,79;6,98;True;;2025-06-30;compliant
emp_07896;3;1;23;84,0;46,0;4;3;14,17;13,82;True;2023-04-22;2024-04-18;compliant
emp_07897;5;3;11;178,0;96,0;6;4;10,03;4,47;True;2022-01-14;;compliant
emp_07898;4;3;17;-66,0;10,0;3;3;9,57;5,61;True;;;compliant
emp_07899;2;3;12;65,0;50,0;7;2;14,96;9,13;True;;2024-11-05;compliant
emp_07900;2;5;21;-44,0;8,0;5;3;7,72;3,58;True;2025-03-01;;compliant
emp_07901;1;3;12;75,0;29,0;3;5;16,22;11,82;True;;2024-04-30;compliant
emp_07902;1;4;19;39,0;89,0;5;5;15,19;14,91;True;2022-04-04;2024-05-21;compliant
emp_07903;4;3;20;124,0;37,0;3;5;3,83;1,2;True;;2024-02-27;compliant
emp_07904;0;3;13;171,0;48,0;7;1;15,48;14,27;True;2013-05-26;;compliant
emp_07905;2;1;12;-84,0;67,0;4;5;13,62;10,79;True;2024-10-06;2024-02-20;compliant
emp_07906;0;3;12;-38,0;90,0;7;2;6,56;12,0;True;2021-12-16;;compliant
emp_07907;3;3;12;61,0;15,0;4;5;7,69;12,47;True;2020-10-27;2024-08-25;compliant
emp_07908;2;0;16;58,0;85,0;6;4;11,18;5,19;True;;2025-05-16;compliant
emp_07909;0;5;19;140,0;81,0;2;3;4,92;6,41;True;2023-03-24;2023-12-25;compliant
emp_07910;1;2;20;197,0;8,0;5;3;11,59;13,7;True;2021-06-12;2024-01-08;compliant
emp_07911;6;4;12;77,0;62,0;4;2;15,81;13,36;True;;2024-05-26;compliant
emp_07912;2;2;18;76,0;12,0;5;3;10,23;12,27;True;2021-05-06;2025-01-30;compliant
emp_07913;3;2;19;-25,0;44,0;2;2;4,58;2,91;True;;2024-05-28;compliant
emp_07914;2;1;18;64,0;22,0;4;5;4,16;11,17;True;;;compliant
emp_07915;2;4;10;69,0;18,0;4;3;16,64;5,35;True;;2024-06-29;compliant
emp_07916;2;7;13;4,0;86,0;7;5;18,43;10,39;True;;2024-05-12;compliant
emp_07917;4;7;11;-13,0;52,0;4;1;11,57;2,44;True;;;compliant
emp_07918;3;3;14;171,0;73,0;5;3;12,48;6,45;True;;;compliant
emp_07919;3;2;20;81,0;91,0;9;1;12,69;14,48;True;;2024-02-08;compliant
emp_07920;2;6;12;183,0;4,0;5;1;5,55;15,34;True;;2024-01-30;compliant
emp_07921;4;3;16;52,0;14,0;4;2;18,65;2,77;True;;2024-01-01;compliant
emp_07922;4;1;18;-73,0;18,0;4;5;14,31;13,71;True;2018-06-01;;compliant
emp_07923;4;1;18;174,0;86,0;1;2;8,5;6,63;True;;;compliant
emp_07924;3;3;7;-54,0;100,0;6;3;10,76;13,25;True;;2025-06-07;compliant
emp_07925;1;4;11;178,0;99,0;6;4;8,29;6,89;True;2023-07-06;;non-compliant
emp_07926;3;3;10;110,0;100,0;5;4;8,78;4,59;True;2023-12-16;;compliant
emp_07927;3;3;21;-72,0;56,0;5;4;5,82;6,71;True;;2024-12-06;compliant
emp_07928;3;3;18;172,0;13,0;6;2;5,69;1,0;True;;;compliant
emp_07929;0;1;9;152,0;16,0;9;3;4,59;1,3;True;2025-05-05;2025-04-05;compliant
emp_07930;0;1;16;-14,0;82,0;4;4;9,77;1,39;True;2025-06-30;2024-02-16;compliant
emp_07931;1;4;19;129,0;10,0;2;4;14,88;5,19;True;;;non-compliant
emp_07932;4;3;16;-20,0;39,0;6;2;6,14;6,09;True;;2024-08-11;compliant
emp_07933;1;3;20;-74,0;7,0;5;5;14,53;10,98;True;2019-09-18;2023-09-22;compliant
emp_07934;1;0;8;118,0;22,0;4;5;12,34;6,73;True;2019-11-20;;compliant
emp_07935;3;2;19;187,0;13,0;3;5;16,17;14,82;True;2019-10-12;2024-12-09;compliant
emp_07936;2;4;19;-16,0;56,0;1;1;6,35;12,33;True;;2024-04-28;compliant
emp_07937;0;1;14;135,0;38,0;2;5;16,46;5,69;True;2022-07-19;;compliant
emp_07938;2;2;20;88,0;30,0;2;3;13,92;15,3;True;2019-06-22;2024-10-09;compliant
emp_07939;3;3;19;-17,0;19,0;1;5;11,65;2,86;True;;2024-05-10;compliant
emp_07940;2;2;16;51,0;23,0;3;2;2,32;13,36;True;;2024-05-18;compliant
emp_07941;0;1;20;195,0;49,0;6;4;9,14;2,15;True;2024-09-22;2025-03-08;compliant
emp_07942;0;3;9;61,0;55,0;6;5;1,63;9,13;True;2020-06-14;2024-05-12;compliant
emp_07943;2;2;18;90,0;71,0;5;1;5,8;12,9;True;;2023-12-28;non-compliant
emp_07944;1;4;15;-9,0;7,0;2;5;7,46;7,11;True;2022-03-25;2024-11-01;compliant
emp_07945;0;2;15;-5,0;67,0;7;1;3,27;10,89;True;2016-04-03;;non-compliant
emp_07946;3;2;15;82,0;81,0;8;3;11,0;4,7;True;;2023-10-24;compliant
emp_07947;1;5;16;-61,0;98,0;6;2;11,88;11,6;True;;2024-03-19;compliant
emp_07948;2;3;16;48,0;68,0;3;3;5,17;2,07;True;;2023-08-28;compliant
emp_07949;2;2;13;94,0;92,0;5;3;6,33;8,12;True;;;compliant
emp_07950;2;2;21;119,0;27,0;2;2;4,55;8,13;True;;2025-01-21;compliant
emp_07951;2;4;11;-13,0;88,0;3;5;6,27;2,17;True;;2025-04-24;compliant
emp_07952;3;2;12;183,0;47,0;7;3;15,52;2,83;True;2024-12-28;2024-07-24;non-compliant
emp_07953;0;2;21;-9,0;33,0;4;5;10,78;10,02;True;;2025-05-02;compliant
emp_07954;3;4;17;139,0;20,0;4;3;19,51;14,46;True;;;compliant
emp_07955;3;4;11;152,0;44,0;9;3;12,49;4,12;True;;;compliant
emp_07956;2;5;15;127,0;48,0;3;4;11,09;10,08;True;2020-07-25;2024-01-18;compliant
emp_07957;1;2;17;62,0;33,0;7;2;12,06;9,38;True;2025-02-12;;compliant
emp_07958;2;2;16;-60,0;34,0;5;5;4,43;8,84;True;2019-08-24;;compliant
emp_07959;2;2;17;-64,0;53,0;9;3;0,78;8,52;True;;;compliant
emp_07960;4;5;17;-89,0;49,0;5;5;17,12;3,8;True;2023-11-16;2025-03-20;compliant
emp_07961;0;3;14;177,0;70,0;4;5;12,33;1,66;True;;2024-03-10;compliant
emp_07962;4;6;12;-19,0;67,0;4;4;2,8;0,58;True;;2024-11-14;compliant
emp_07963;2;3;16;-60,0;82,0;4;4;10,7;6,61;True;2023-11-17;2025-02-25;compliant
emp_07964;1;2;13;100,0;86,0;3;5;5,13;15,19;True;2013-06-30;;compliant
emp_07965;1;5;15;150,0;100,0;3;2;16,6;14,94;True;;2024-02-13;compliant
emp_07966;2;2;14;33,0;54,0;6;1;9,12;9,92;True;2018-10-04;2025-02-13;compliant
emp_07967;1;2;19;152,0;46,0;3;4;4,01;14,26;True;;2023-11-03;compliant
emp_07968;3;5;17;-41,0;58,0;2;4;9,55;13,86;True;;;compliant
emp_07969;6;1;14;183,0;82,0;5;1;12,36;10,69;True;2023-05-06;2023-08-07;compliant
emp_07970;3;2;14;89,0;61,0;9;3;0,0;11,17;True;;2024-10-11;compliant
emp_07971;0;2;12;-64,0;57,0;8;1;12,22;12,42;True;2017-11-17;;compliant
emp_07972;0;3;11;-36,0;6,0;6;5;13,45;13,03;True;;2025-01-01;compliant
emp_07973;3;0;13;-30,0;63,0;5;1;15,09;13,72;True;;;compliant
emp_07974;3;3;18;105,0;33,0;7;3;12,06;10,28;True;;2023-12-03;compliant
emp_07975;0;5;21;-30,0;92,0;7;2;13,7;15,29;True;;;compliant
emp_07976;2;3;12;175,0;54,0;4;5;6,63;4,19;True;;2024-05-12;compliant
emp_07977;1;0;16;154,0;73,0;4;3;10,09;13,9;True;2013-12-26;2024-12-03;compliant
emp_07978;4;2;14;-9,0;25,0;7;2;8,76;14,34;True;2023-06-01;;compliant
emp_07979;2;4;14;-1,0;38,0;5;2;15,36;0,57;True;;2024-08-16;compliant
emp_07980;2;1;17;-24,0;98,0;8;4;10,99;9,54;True;2018-11-24;;compliant
emp_07981;2;3;18;160,0;82,0;4;4;15,78;8,64;True;2020-12-11;2024-02-11;compliant
emp_07982;2;1;15;117,0;18,0;6;4;3,97;6,8;True;;2025-06-11;compliant
emp_07983;4;2;15;191,0;16,0;1;1;0,0;7,27;True;;2023-09-18;compliant
emp_07984;2;3;11;-40,0;4,0;3;5;4,51;9,13;True;2024-06-29;2024-12-07;compliant
emp_07985;4;2;15;-6,0;47,0;5;1;12,77;5,12;True;;2023-07-17;compliant
emp_07986;3;3;23;166,0;87,0;6;5;4,89;13,84;True;;2023-11-05;compliant
emp_07987;1;6;12;95,0;33,0;5;4;6,59;4,46;True;2023-07-29;2024-06-22;compliant
emp_07988;4;3;10;-74,0;12,0;6;5;17,02;12,69;True;;2024-01-03;compliant
emp_07989;4;5;20;-69,0;0,0;3;4;14,89;9,3;True;2022-06-06;2024-03-11;compliant
emp_07990;0;2;15;179,0;79,0;4;2;0,32;10,96;True;;2023-12-17;compliant
emp_07991;0;3;20;-9,0;99,0;6;2;12,22;10,31;True;;2023-07-10;compliant
emp_07992;1;1;19;128,0;2,0;9;3;14,47;14,72;True;;;compliant
emp_07993;0;5;17;86,0;23,0;8;3;18,01;6,11;True;2021-01-15;2025-04-01;non-compliant
emp_07994;4;4;17;171,0;16,0;2;1;17,59;12,26;True;;2025-03-08;compliant
emp_07995;2;5;5;78,0;75,0;4;1;5,93;0,91;True;;2025-04-09;compliant
emp_07996;2;2;19;127,0;100,0;5;4;20,83;11,56;True;2018-07-03;2024-03-09;non-compliant
emp_07997;2;3;17;34,0;41,0;8;4;15,66;5,63;True;;2025-06-13;compliant
emp_07998;4;3;12;-29,0;76,0;4;5;9,81;9,99;True;;2024-06-09;compliant
emp_07999;2;6;17;-73,0;81,0;5;2;4,26;1,05;True;;2024-06-26;compliant
emp_08000;4;4;20;-27,0;5,0;5;2;13,29;9,72;True;;2023-12-19;non-compliant
emp_08001;2;4;13;-65,0;83,0;1;1;18,7;3,65;True;2023-11-22;;compliant
emp_08002;3;2;22;-37,0;95,0;2;1;7,52;6,5;True;2024-11-30;;compliant
emp_08003;0;0;26;49,0;22,0;3;4;14,04;7,82;True;;2023-07-10;compliant
emp_08004;2;1;17;142,0;73,0;5;2;8,21;15,47;True;2025-06-08;2024-05-17;compliant
emp_08005;4;3;16;37,0;37,0;6;3;11,19;8,22;True;;;compliant
emp_08006;1;4;14;-66,0;28,0;12;4;15,92;13,63;True;;2024-03-28;compliant
emp_08007;2;5;13;140,0;12,0;3;3;7,68;12,07;True;;2024-02-27;compliant
emp_08008;0;0;18;169,0;65,0;4;2;8,63;14,84;True;;2024-11-07;compliant
emp_08009;2;2;9;-46,0;51,0;7;3;12,24;4,85;True;2023-10-08;2024-02-13;compliant
emp_08010;3;5;25;20,0;44,0;6;5;6,54;14,92;True;;2024-06-05;compliant
emp_08011;4;4;14;28,0;14,0;2;3;11,69;7,5;True;2020-07-28;;compliant
emp_08012;2;2;12;130,0;31,0;4;5;14,28;0,92;True;;2025-05-06;compliant
emp_08013;1;6;17;164,0;15,0;6;5;8,67;3,35;True;2025-06-27;2024-12-27;compliant
emp_08014;4;1;13;144,0;31,0;6;2;12,57;6,99;True;2021-09-29;;compliant
emp_08015;1;2;18;43,0;61,0;12;5;6,28;1,23;True;2025-05-13;;compliant
emp_08016;3;6;16;-29,0;43,0;5;5;3,07;8,68;True;2022-10-02;;compliant
emp_08017;0;3;15;107,0;92,0;3;5;9,25;4,51;True;2024-09-26;;compliant
emp_08018;0;2;17;-65,0;54,0;5;2;7,23;2,98;True;2024-07-13;2024-05-14;compliant
emp_08019;2;10;13;-87,0;54,0;5;3;4,76;5,36;True;2024-09-26;;compliant
emp_08020;0;4;18;-93,0;30,0;2;5;8,49;8,45;True;;;non-compliant
emp_08021;3;2;15;117,0;80,0;6;5;15,45;10,51;True;;2025-06-12;compliant
emp_08022;2;4;19;17,0;91,0;7;3;6,82;13,02;True;;2023-09-28;non-compliant
emp_08023;3;4;13;39,0;49,0;7;1;9,8;12,21;True;2024-12-08;2025-06-20;compliant
emp_08024;2;4;20;-67,0;58,0;8;2;16,24;12,85;True;;;compliant
emp_08025;2;3;17;17,0;33,0;5;1;12,8;13,35;True;2025-03-19;;compliant
emp_08026;1;6;15;105,0;46,0;7;4;7,78;13,57;True;;2023-12-25;compliant
emp_08027;1;4;12;58,0;47,0;4;1;7,9;3,14;True;;2023-12-06;compliant
emp_08028;0;2;18;117,0;94,0;2;1;5,49;5,67;True;2024-06-13;;compliant
emp_08029;2;6;20;133,0;22,0;7;2;7,32;2,34;True;;2024-04-06;non-compliant
emp_08030;2;5;16;26,0;33,0;5;1;12,23;6,44;True;;2024-12-20;compliant
emp_08031;2;1;10;44,0;81,0;6;4;15,65;8,28;True;2023-11-13;;compliant
emp_08032;4;1;12;158,0;79,0;5;2;20,62;13,82;True;;2024-03-31;compliant
emp_08033;2;2;15;72,0;20,0;3;2;9,3;13,92;True;;2024-05-28;compliant
emp_08034;2;3;8;-5,0;72,0;4;2;19,01;2,33;True;2024-11-17;;compliant
emp_08035;1;6;17;-30,0;26,0;1;3;16,72;12,5;True;;;compliant
emp_08036;2;3;15;114,0;32,0;6;1;17,47;15,05;True;2021-12-11;2024-04-24;compliant
emp_08037;3;3;15;10,0;55,0;6;3;10,67;4,85;True;2022-04-17;2024-02-23;compliant
emp_08038;1;3;10;-38,0;33,0;4;5;5,27;0,68;True;;2024-08-10;compliant
emp_08039;0;4;20;59,0;62,0;5;3;9,17;1,59;True;;;compliant
emp_08040;6;2;15;-11,0;84,0;4;2;11,42;7,58;True;2024-02-27;2025-01-13;compliant
emp_08041;3;4;13;58,0;100,0;4;2;12,55;10,68;True;;2023-12-21;compliant
emp_08042;4;3;23;110,0;21,0;4;2;15,36;6,62;True;2024-02-12;;compliant
emp_08043;0;3;12;36,0;87,0;4;3;0,0;9,22;True;;2024-03-03;compliant
emp_08044;2;5;23;108,0;10,0;2;3;6,92;9,06;True;;2024-02-14;non-compliant
emp_08045;1;3;15;132,0;80,0;8;5;16,41;14,46;True;2014-05-22;;compliant
emp_08046;5;2;16;-65,0;24,0;3;1;18,84;6,66;True;;2024-05-23;compliant
emp_08047;2;2;16;189,0;8,0;5;5;12,77;5,3;True;;;compliant
emp_08048;1;7;12;-75,0;61,0;6;5;5,5;15,05;True;2020-11-27;2024-01-18;compliant
emp_08049;3;4;18;169,0;89,0;2;3;1,99;7,15;True;2023-02-17;2024-02-24;compliant
emp_08050;1;2;22;-52,0;60,0;6;5;6,09;10,3;True;;2024-07-06;compliant
emp_08051;3;4;13;-28,0;7,0;5;3;18,68;6,27;True;2025-05-08;2024-07-25;compliant
emp_08052;2;5;13;-97,0;5,0;3;4;15,13;13,15;True;2017-01-03;2025-02-21;compliant
emp_08053;0;3;20;156,0;49,0;4;4;5,08;4,02;True;2023-07-08;;compliant
emp_08054;0;3;14;27,0;54,0;6;5;15,66;5,81;True;;2024-07-31;compliant
emp_08055;2;2;18;42,0;9,0;5;2;6,33;3,03;True;2025-03-12;2024-05-09;compliant
emp_08056;3;3;13;92,0;53,0;2;1;9,58;5,68;True;2024-01-19;2024-06-15;compliant
emp_08057;3;2;19;95,0;49,0;0;5;11,58;14,05;True;;2025-03-11;compliant
emp_08058;1;3;15;19,0;78,0;7;2;9,74;5,87;True;;2023-12-14;non-compliant
emp_08059;0;8;12;197,0;23,0;4;5;11,96;8,19;True;2021-01-13;2024-06-16;compliant
emp_08060;2;4;13;28,0;66,0;9;4;6,01;13,05;True;2021-10-27;2024-11-13;compliant
emp_08061;0;5;15;115,0;90,0;2;4;20,46;10,95;True;;2023-11-13;compliant
emp_08062;2;2;15;-20,0;16,0;5;2;8,78;14,63;True;2020-11-14;2024-11-23;non-compliant
emp_08063;1;3;16;37,0;23,0;6;5;5,98;11,02;True;2025-04-26;2024-04-11;compliant
emp_08064;3;0;12;-14,0;97,0;6;1;14,34;5,98;True;2023-05-11;2023-10-02;compliant
emp_08065;2;3;15;-31,0;93,0;4;2;8,48;13,61;True;2022-06-11;2024-05-03;compliant
emp_08066;1;4;18;193,0;76,0;3;3;8,4;9,06;True;;2024-07-06;compliant
emp_08067;2;3;16;188,0;10,0;6;5;13,13;4,72;True;;2024-09-27;compliant
emp_08068;1;3;18;50,0;65,0;2;4;11,57;12,03;True;2014-10-16;2023-12-05;non-compliant
emp_08069;1;5;13;173,0;30,0;6;2;15,77;14,84;True;2015-05-26;2023-08-26;compliant
emp_08070;5;0;13;183,0;34,0;5;3;11,2;1,93;True;;2025-05-31;compliant
emp_08071;1;2;15;-7,0;46,0;4;2;0,0;8,73;True;;;compliant
emp_08072;2;4;18;-59,0;70,0;5;5;5,71;2,28;True;;2024-08-27;compliant
emp_08073;0;3;9;186,0;72,0;8;2;11,74;4,84;True;;2025-05-05;compliant
emp_08074;3;3;15;124,0;99,0;3;2;15,66;9,65;True;2023-03-20;2023-12-07;compliant
emp_08075;3;1;14;95,0;50,0;3;5;13,33;1,31;True;;2024-11-23;compliant
emp_08076;2;4;10;187,0;69,0;4;1;8,46;8,76;True;2021-06-21;;compliant
emp_08077;2;3;16;23,0;26,0;3;3;6,03;8,39;True;;2025-05-10;compliant
emp_08078;4;7;13;153,0;22,0;3;2;5,13;13,88;True;2014-08-26;;compliant
emp_08079;2;2;12;-75,0;2,0;4;5;15,71;4,26;True;2023-01-12;2024-12-18;compliant
emp_08080;2;4;15;-12,0;34,0;3;3;7,4;9,94;True;;2024-12-24;compliant
emp_08081;0;1;17;117,0;33,0;9;5;18,33;1,33;True;2025-03-24;2025-06-25;non-compliant
emp_08082;2;4;18;37,0;60,0;5;1;3,5;6,36;True;2023-10-29;2023-12-16;compliant
emp_08083;0;3;16;-95,0;88,0;5;5;16,81;10,81;True;2017-08-14;2024-10-13;compliant
emp_08084;1;6;21;14,0;38,0;6;4;13,2;10,04;True;2017-05-12;2024-01-27;compliant
emp_08085;0;3;18;-67,0;5,0;4;3;14,42;14,77;True;2016-04-16;2023-11-24;compliant
emp_08086;2;3;13;29,0;31,0;5;3;17,84;14,45;True;2017-07-17;;compliant
emp_08087;0;1;12;62,0;15,0;4;3;12,75;11,4;True;2021-04-29;2023-10-04;compliant
emp_08088;2;2;12;144,0;22,0;2;1;11,41;7,04;True;;2024-05-12;non-compliant
emp_08089;3;2;11;81,0;98,0;4;2;11,4;9,8;True;2022-01-20;2025-03-19;compliant
emp_08090;1;7;21;182,0;8,0;1;4;9,56;7,95;True;2019-09-02;;compliant
emp_08091;2;0;6;112,0;67,0;5;2;14,89;7,7;True;2023-03-23;2023-08-29;compliant
emp_08092;0;4;12;65,0;39,0;8;2;0,0;3,74;True;;2025-05-08;compliant
emp_08093;0;6;12;-95,0;46,0;1;3;9,75;4,37;True;;2024-11-30;compliant
emp_08094;1;0;13;27,0;86,0;3;2;9,54;3,49;True;;2025-04-08;compliant
emp_08095;5;3;18;-100,0;5,0;6;3;9,2;7,06;True;;2025-05-15;compliant
emp_08096;0;1;15;33,0;17,0;6;3;7,17;4,63;True;;2023-12-02;compliant
emp_08097;2;4;10;69,0;91,0;5;2;7,6;6,87;True;;;compliant
emp_08098;4;3;20;175,0;73,0;3;3;11,69;11,78;True;2016-03-02;2023-07-20;non-compliant
emp_08099;1;0;13;-100,0;3,0;2;1;14,35;7,47;True;2020-07-11;2023-08-02;compliant
emp_08100;1;2;9;1,0;75,0;6;5;13,44;15,02;True;2018-10-28;;compliant
emp_08101;2;3;14;-95,0;95,0;8;3;12,9;5,46;True;;2025-05-20;compliant
emp_08102;3;2;13;70,0;39,0;8;3;3,75;5,05;True;;2025-04-24;compliant
emp_08103;1;6;21;-68,0;89,0;4;3;17,01;12,46;True;;2025-04-18;compliant
emp_08104;0;3;15;174,0;84,0;5;5;12,6;2,59;True;2025-01-05;2024-08-29;non-compliant
emp_08105;1;4;13;23,0;65,0;9;4;4,14;14,1;True;;2024-11-19;compliant
emp_08106;3;1;12;-26,0;49,0;2;1;9,47;2,18;True;2025-04-04;2024-04-04;compliant
emp_08107;2;4;10;-27,0;44,0;5;2;7,26;3,92;True;;2024-04-01;compliant
emp_08108;2;3;16;-16,0;76,0;6;5;10,6;7,35;True;;2025-06-20;compliant
emp_08109;1;7;14;-4,0;85,0;4;4;19,02;10,87;True;2022-06-15;;compliant
emp_08110;4;4;28;14,0;91,0;8;1;0,0;1,19;True;2025-05-23;2023-12-30;compliant
emp_08111;2;4;19;-59,0;53,0;4;2;6,75;2,75;True;2024-09-14;;non-compliant
emp_08112;1;1;18;140,0;68,0;7;3;5,98;15,04;True;;2024-09-28;compliant
emp_08113;1;5;7;-91,0;43,0;5;5;14,19;7,24;True;2023-09-22;2024-10-11;compliant
emp_08114;2;4;17;186,0;4,0;5;4;10,49;6,2;True;;2024-05-02;compliant
emp_08115;1;5;18;-57,0;48,0;5;4;16,19;13,27;True;;2025-05-02;compliant
emp_08116;0;3;17;22,0;24,0;4;4;8,25;9,5;True;2019-02-10;;non-compliant
emp_08117;1;5;15;150,0;51,0;3;2;5,1;7,57;True;2022-04-25;2024-09-18;compliant
emp_08118;1;3;17;200,0;23,0;3;1;6,12;1,56;True;2025-03-02;2024-03-10;compliant
emp_08119;3;6;18;167,0;50,0;10;2;11,22;8,78;True;2019-09-28;2023-10-23;compliant
emp_08120;1;0;15;181,0;32,0;6;1;9,37;6,01;True;2022-02-02;2023-12-18;compliant
emp_08121;1;1;16;120,0;53,0;4;3;11,24;7,66;True;2024-03-23;2024-09-29;compliant
emp_08122;2;2;10;76,0;69,0;3;2;14,22;7,21;True;2024-01-08;2025-02-12;compliant
emp_08123;1;1;16;93,0;25,0;5;1;5,2;5,46;True;2023-04-10;;compliant
emp_08124;2;2;18;82,0;40,0;7;1;16,84;8,24;True;;2025-06-18;compliant
emp_08125;1;6;19;168,0;45,0;4;3;8,06;9,71;True;;2025-04-14;compliant
emp_08126;0;3;8;3,0;88,0;1;5;14,38;2,34;True;2024-04-10;;compliant
emp_08127;2;3;15;137,0;68,0;3;4;9,87;1,65;True;2025-05-09;;non-compliant
emp_08128;1;2;19;122,0;81,0;3;3;2,85;11,13;True;2025-01-14;2025-04-15;compliant
emp_08129;3;2;14;-4,0;67,0;7;5;12,68;10,33;True;2025-03-21;2024-10-04;compliant
emp_08130;0;1;25;21,0;77,0;6;3;8,22;6,51;True;2021-10-11;2024-03-17;non-compliant
emp_08131;0;5;14;81,0;90,0;10;1;2,48;12,93;True;2024-12-09;2025-03-04;compliant
emp_08132;1;3;10;192,0;73,0;4;5;11,39;8,74;True;2022-11-09;2024-01-20;compliant
emp_08133;1;1;14;18,0;61,0;6;4;14,48;1,04;True;2025-06-27;2024-11-21;compliant
emp_08134;0;2;11;172,0;83,0;5;3;7,98;5,77;True;2021-01-13;2024-10-31;compliant
emp_08135;3;1;14;-46,0;97,0;3;4;7,8;14,57;True;2017-09-24;2024-07-19;compliant
emp_08136;3;0;14;83,0;68,0;4;1;2,65;9,4;True;;2024-09-16;compliant
emp_08137;1;4;16;176,0;70,0;4;4;9,52;12,01;True;2023-07-19;;compliant
emp_08138;2;6;16;158,0;23,0;4;2;12,39;12,71;True;;;compliant
emp_08139;1;4;19;-11,0;7,0;5;5;2,81;13,21;True;2021-08-29;;compliant
emp_08140;1;2;20;141,0;93,0;2;4;11,83;9,23;True;;2024-08-13;compliant
emp_08141;3;0;15;33,0;19,0;3;1;11,51;10,15;True;;2024-09-29;compliant
emp_08142;0;3;13;190,0;7,0;7;2;16,3;3,91;True;;;compliant
emp_08143;1;1;12;46,0;27,0;4;5;7,93;6,14;True;;;compliant
emp_08144;3;4;20;-74,0;88,0;4;4;15,98;15,16;True;2015-05-10;2023-10-30;non-compliant
emp_08145;1;5;8;81,0;6,0;6;1;6,18;5,99;True;;2024-04-27;compliant
emp_08146;2;4;24;146,0;87,0;9;4;0,54;4,73;True;;;non-compliant
emp_08147;0;2;19;115,0;56,0;2;5;0,0;4,99;True;2025-04-16;2023-12-19;compliant
emp_08148;3;5;14;55,0;93,0;6;3;12,13;14,8;True;2011-11-10;2025-05-02;compliant
emp_08149;2;2;19;74,0;97,0;6;4;6,54;1,13;True;2025-06-28;2024-03-14;compliant
emp_08150;5;5;14;-53,0;59,0;4;5;4,91;13,99;True;;2025-03-17;compliant
emp_08151;2;2;10;-35,0;60,0;5;5;14,97;0,87;True;;2023-10-28;compliant
emp_08152;0;2;17;188,0;12,0;2;3;10,94;2,62;True;;2023-09-20;compliant
emp_08153;1;3;13;196,0;36,0;7;2;8,1;10,72;True;;;compliant
